莽	_513|mang3
漭	_3_5|mang3
蟒	25_5|mang3
猫	35_5|mao1,mao2
毛	31_5|mao2
矛	54_3|mao2
茆	_535|mao3,mao2
茅	_554|mao2
牦	3131|mao2
旄	4131|mao2
锚	_1_5|mao2
髦	1231|mao2
蝥	5425|mao2
蟊	5425|mao2
卯	3552|mao3
峁	2535|mao3
泖	_335|mao3
昴	2235|mao3
铆	_135|mao3
芼	_531|mao4
茂	_513|mao4
眊	2531|mao4
冒	2525|mao4,mo4
贸	3525|mao4
耄	1231|mao4
袤	4154|mao4
鄚	_552|mao4
帽	2525|mao4
瑁	1125|mao4
楙	_254|mao4
貌	3432|mao4
瞀	5425|mao4
懋	_245|mao4
么	35_4|me5,ma5,yao1
没	_335|mei2,mo4
玫	1131|mei2
枚	_231|mei2
眉	5225|mei2
莓	_531|mei2
梅	_231|mei2
郿	5252|mei2
嵋	2552|mei2
湄	_352|mei2
媒	5312|mei2
瑂	1152|mei2
楣	_252|mei2
煤	4312|mei2
酶	1231|mei2
镅	_152|mei2
鹛	5235|mei2
霉	1431|mei2
每	3155|mei3
美	4313|mei3
浼	_335|mei3
渼	_343|mei3
媄	5343|mei3
镁	_143|mei3
妹	5311|mei4
昧	2211|mei4
袂	4551|mei4
寐	4452|mei4
媚	5352|mei4
魅	3211|mei4
门	42_5|men2
扪	4242|men2
钔	_142|men2
𫞩	11_5|men2
闷	4245|men1,men4
焖	4342|men4
懑	_345|men4
们	2442|men5,men2
虻	2541|meng2
𫑡	1452|meng2
萌	_522|meng2
蒙	_511|meng2,meng1,meng3
盟	2225|meng2
甍	_525|meng2
瞢	_525|meng2
㠓	25_5|meng2
幪	25_5|meng2
濛	_3_5|meng2
檬	_2_5|meng2
朦	23_5|meng2
鹲	_535|meng2
礞	13_5|meng2
艨	33_5|meng2
勐	5253|meng3
猛	3552|meng3
锰	_152|meng3
蜢	2552|meng3
艋	3352|meng3
獴	35_5|meng3
懵	44_5|meng3
蠓	25_5|meng3
孟	5225|meng4
梦	_235|meng4
咪	1443|mi1
眯	2543|mi1,mi2
弥	5135|mi2
迷	4345|mi2
祢	4535|mi2
猕	3551|mi2
谜	4543|mi2,mei4
醚	1243|mi2
糜	4143|mi2,mei2
縻	4155|mi2
麋	4143|mi2
靡	4121|mi2,mi3
蘼	_541|mi2
醾	1241|mi2
米	43_4|mi3
芈	2111|mi3
洣	_343|mi3
弭	5112|mi3
脒	2343|mi3
敉	4331|mi3
汨	_322|mi4
觅	3425|mi4
泌	_345|mi4,bi4
宓	4445|mi4,fu2
祕	4545|mi4
秘	3145|mi4,bi4
密	4425|mi4
幂	4522|mi4
谧	4545|mi4
嘧	1444|mi4
蜜	4425|mi4
眠	2551|mian2
绵	5532|mian2
棉	_232|mian2
丏	12_5|mian3
免	3525|mian3
沔	_312|mian3
黾	1425|min3,mian3
眄	2512|mian4,mian3
勉	3553|mian3
娩	5335|mian3
勔	1353|mian3
冕	2535|mian3
偭	2413|mian3
渑	_314|mian3,sheng2
湎	_313|mian3
愐	4413|mian3
缅	5513|mian3
腼	2313|mian3
𩾃	3535|mian3
面	13_1|mian4
喵	14_5|miao1
苗	_525|miao2
描	42_5|miao2
鹋	_535|miao2
瞄	25_5|miao2
杪	_223|miao3
眇	2523|miao3
秒	3123|miao3
淼	_3_3|miao3
渺	_325|miao3
缈	5525|miao3
藐	_534|miao3
邈	3445|miao3
妙	5323|miao4
庙	4125|miao4
乜	5553|mie1,nie4
咩	1443|mie1
灭	_143|mie4
蔑	_525|mie4
篾	3125|mie4
民	51_5|min2
苠	_551|min2
旻	2241|min2
岷	2551|min2
忞	4145|min2
珉	1151|min2
缗	5551|min2
碈	1335|hun1
皿	25_1|min3
闵	4241|min3
抿	4251|min3
泯	_351|min3
闽	4225|min3
悯	4442|min3
敏	3131|min3
湣	_351|min3
愍	5145|min3
鳘	3135|min3
名	3514|ming2
明	2223|ming2
鸣	1435|ming2
茗	_535|ming2
洺	_335|ming2
冥	4522|ming2
朙	2523|ming2
铭	_135|ming2
蓂	_545|ming2,mi4
溟	_345|ming2
暝	2245|ming2
瞑	2545|ming2
螟	2545|ming2
酩	1235|ming3
命	2414|ming4
谬	4554|miu4
摸	42_5|mo1
谟	45_5|mo2
馍	35_5|mo2
嫫	53_5|mo2
摹	_542|mo2
模	_2_5|mo2,mu2
膜	23_5|mo2
麽	4135|mo2
摩	4142|mo2,ma1
磨	4113|mo2,mo4
嬷	5341|mo2
蘑	_541|mo2
魔	4132|mo2
抹	4211|mo3,ma1,mo4
末	11_4|mo4
茉	_511|mo4
殁	1335|mo4
沫	_311|mo4
陌	5213|mo4
莫	_522|mo4
秣	3111|mo4
蓦	_555|mo4
貊	3413|mo4
漠	_3_5|mo4
寞	44_5|mo4
靺	1211|mo4
墨	25_4|mo4
镆	_1_5|mo4
瘼	41_5|mo4
默	2513|mo4
貘	34_5|mo4
藦	_541|mo2
𬙊	5525|mo4
耱	1141|mo4
哞	1454|mou1
牟	5431|mou2,mu4
侔	2454|mou2
眸	2554|mou2
谋	4512|mou2
蛑	2554|mou2
缪	5554|miu4,miao4,mou2
鍪	54_1|mou2
某	12_2|mou3
毪	3154|mu2
母	55_4|mu3
牡	31_4|mu3
亩	4125|mu3
拇	4255|mu3
姆	5355|mu3
𬭁	_155|mu3
𧿹	1455|mu3
木	_253|mu4
目	25_1|mu4
仫	2435|mu4
沐	_3_2|mu4
苜	_525|mu4
牧	3131|mu4
钼	_125|mu4
募	_553|mu4
墓	_5_4|mu4
幕	_525|mu4
睦	25_4|mu4
慕	_524|mu4
暮	_522|mu4
穆	3132|mu4
拿	2442|na2
镎	_124|na2
乸	5255|na3
哪	1451|na3,nei3,na5,ne2,nai3
那	5152|na4,na1,nei4,na3,ne4
呐	1425|na4,na5,ne4,ne5
纳	5525|na4
肭	2325|na4
𦰡	_551|na4,nuo2
钠	_125|na4
衲	4525|na4
娜	5351|na4,nuo2
捺	4213|na4
乃	5353|nai3
艿	_553|nai3
奶	5353|nai3
氖	3153|nai3
迺	1245|nai3
奈	1311|nai4
柰	_211|nai4
耐	1312|nai4
耏	1333|er2,nai4
萘	_513|nai4
鼐	5325|nai4
囡	2553|nan1
男	2553|nan2
南	1225|nan2,na1
难	5424|nan2,nan4
萳	_512|nan2
喃	1412|nan2
楠	_212|nan2
赧	_452|nan3
腩	2312|nan3
蝻	2512|nan3
婻	5312|nan4
囔	1412|nang1
囊	1214|nang2,nang1
馕	3512|nang2,nang3
曩	2241|nang3
攮	4212|nang3
齉	3212|nang4
孬	1353|nao1
呶	1453|nao2
挠	4215|nao2
峱	3552|nao2
硇	1332|nao2
铙	_115|nao2
蛲	2515|nao2
猱	3554|nao2
垴	_441|nao3
恼	4441|nao3
脑	2341|nao3
瑙	1155|nao3
闹	4241|nao4
淖	_321|nao4
臑	2314|nao4
讷	4525|ne4
呢	1451|ne5,ni2
馁	3534|nei3
内	25_4|nei4
恁	2445|nen4,nin2
嫩	5312|nen4
能	5435|neng2,nai4
嗯	1425|n4,n2,n3
妮	5351|ni1
尼	5135|ni2
坭	_451|ni2
泥	_351|ni2,ni4
怩	4451|ni2
铌	_151|ni2
倪	2432|ni2
猊	3532|ni2
𫐐	1532|ni2
霓	1432|ni2
𫠜	2132|ni2
鲵	3532|ni2
麑	4132|ni2
拟	4254|ni3
你	2435|ni3
旎	4131|ni3
薿	_535|ni3
伲	2451|ni4,ni2
昵	2251|ni4
逆	4345|ni4
匿	15_5|ni4
𨺙	5232|ni4
睨	2532|ni4
腻	2315|ni4
溺	_351|ni4,niao4
拈	4221|nian1
蔫	_512|nian1
年	31_2|nian2
鲇	3521|nian2
鲶	3524|nian2
黏	3121|nian2
捻	4224|nian3
辇	1115|nian3
撵	4211|nian3
碾	1351|nian3
廿	12_1|nian4
念	2445|nian4
埝	_424|nian4
娘	5345|niang2
酿	1245|niang4
鸟	35_1|niao3,diao3
茑	_535|niao3
袅	3541|niao3
尿	51_3|niao4,sui1
脲	2351|niao4
捏	4222|nie1
陧	5222|nie4
聂	1254|nie4
臬	32_2|nie4
涅	_322|nie4
菍	_524|nie4
啮	1421|nie4
嗫	1412|nie4
嵲	2532|nie4
𫔶	4232|nie4
镊	_112|nie4
镍	_132|nie4
颞	1213|nie4
蹑	1412|nie4
孽	_552|nie4
蘖	_5_2|nie4
糵	_543|nie4
您	2445|nin2
宁	4412|ning2,ning4
拧	4244|ning3,ning2,ning4
苧	_544|ning2
咛	1444|ning2
狞	3544|ning2
柠	_244|ning2
聍	1244|ning2
甯	4425|ning4
凝	4135|ning2
佞	2411|ning4
泞	_344|ning4
妞	5352|niu1
牛	31_2|niu2
扭	4252|niu3
狃	3552|niu3
忸	4452|niu3
纽	5552|niu3
钮	_152|niu3
农	45_4|nong2
侬	2445|nong2
哝	1445|nong2
浓	_345|nong2
脓	2345|nong2
秾	3145|nong2
𬪩	1245|nong2
弄	1113|nong4,long4
耨	1113|nou4
奴	5354|nu2
孥	5352|nu2
驽	5355|nu2
笯	3153|nu2
努	5353|nu3
弩	5351|nu3
砮	5313|nu3
胬	5325|nu3
怒	5345|nu4
傉	2413|nu4
暖	2234|nuan3
疟	4115|nve4,yao4
虐	2115|nve4
挪	4251|nuo2
傩	2454|nuo2
诺	45_5|nuo4
喏	14_5|nuo4,re3
搦	4251|nuo4
锘	_1_5|nuo4
懦	4414|nuo4
糯	4314|nuo4
女	53_1|nv3
钕	_153|nv3
恧	1345|nv4
衄	3252|nv4
噢	1432|o1
哦	1431|o4,o2,e2
讴	4515|ou1
𫭟	_415|qu1
沤	_315|ou1,ou4
瓯	1515|ou1
欧	1535|ou1
殴	1535|ou1
鸥	1535|ou1
𠙶	5252|ou3
呕	1415|ou3
𬉼	4315|ou3
偶	2425|ou3
耦	1125|ou3
藕	_511|ou3
怄	4415|ou4
趴	1434|pa1
舥	3352|pa1
啪	1442|pa1
葩	_532|pa1
杷	_252|pa2
爬	3352|pa2
琶	1152|pa2
筢	3142|pa2
潖	_311|pa2
帕	2532|pa4
怕	4432|pa4
拍	4232|pai1
俳	2421|pai2
排	4221|pai2,pai3
徘	3321|pai2
牌	3232|pai2
簰	3132|pai2
哌	1433|pai4
派	_333|pai4,pa1
蒎	_5_3|pai4
湃	_331|pai4
潘	_334|pan1
攀	_242|pan1
爿	52_3|pan2
盘	3325|pan2
槃	33_2|pan2
磐	3313|pan2
磻	1334|pan2
蹒	14_5|pan2
蟠	2534|pan2
判	4322|pan4
泮	_343|pan4
盼	2534|pan4
叛	4333|pan4
畔	2543|pan4
袢	4543|pan4
襻	45_2|pan4
乓	32_4|pang1
雱	1441|pang1
滂	_341|pang1
彷	3341|fang3,pang2
庞	4113|pang2
逄	3545|pang2
旁	4141|pang2
螃	2541|pang2
鳑	3541|pang2
耪	1141|pang3
胖	2343|pang4,pan2
抛	4235|pao1
脬	2334|pao1
刨	3522|pao2,bao4
咆	1435|pao2
狍	3535|pao2
庖	4135|pao2
袍	4535|pao2
匏	1335|pao2
跑	1435|pao3,pao2
泡	_335|pao4,pao1
炮	4335|pao4,bao1,pao2
疱	4135|pao4
呸	1413|pei1
胚	2313|pei1
衃	3213|pei1
醅	1241|pei1
陪	5241|pei2
培	_441|pei2
赔	2541|pei2
锫	_141|pei2
裴	2141|pei2
沛	_312|pei4
帔	2553|pei4
佩	2435|pei4
配	1251|pei4
旆	4131|pei4
辔	5515|pei4
霈	14_3|pei4
喷	1412|pen1,pen4
盆	3425|pen2
湓	_334|pen2
抨	4214|peng1
怦	4414|peng1
砰	1314|peng1
烹	4144|peng1
嘭	1412|peng1
芃	_535|peng2
朋	2323|peng2
堋	_423|peng2
淜	_323|peng2
弸	5123|peng2
彭	1233|peng2
棚	_223|peng2
蓬	_535|peng2
硼	1323|peng2
鹏	2335|peng2
澎	_312|peng2,peng1
篷	3135|peng2
膨	2312|peng2
蟛	2512|peng2
捧	4211|peng3
椪	_243|peng4
碰	1343|peng4
丕	13_1|pi1
批	4215|pi1
邳	1352|pi1
伾	2413|pi1
纰	5515|pi1
坯	_413|pi1
披	4253|pi1
狉	3513|pi1
𬳵	5513|pi1
砒	1315|pi1
劈	5153|pi1,pi3
噼	1451|pi1
霹	1451|pi1
皮	5354|pi2
枇	_215|pi2
毗	2515|pi2
蚍	2515|pi2
铍	_153|pi2,pi1
郫	3252|pi2
疲	4153|pi2
陴	5232|pi2
埤	_432|pi2,pi4
啤	1432|pi2
琵	1115|pi2
脾	2332|pi2
鲏	3553|pi2
蜱	2532|pi2
罴	25_4|pi2
貔	3432|pi2
鼙	1232|pi2
匹	1535|pi3
圮	_451|pi3
仳	2415|pi3
苉	_515|pi3
痞	4113|pi3
癖	4151|pi3
嚭	1213|pi3
屁	5115|pi4
淠	_325|pi4
睥	2532|pi4
辟	5141|pi4,bi4
媲	5332|pi4
僻	2451|pi4
澼	_351|pi4
甓	5115|pi4
䴙	5135|pi4
譬	5141|pi4
偏	2445|pian1
犏	3145|pian1
篇	3145|pian1
翩	4554|pian1
骈	5543|pian2
胼	2343|pian2
㛹	5324|pian2
楩	_224|pian2
蹁	1445|pian2
谝	4545|pian3
𡎚	_435|pian3
片	32_5|pian4,pian1
骗	5545|pian4
剽	1222|piao1
缥	5512|piao1,piao3
飘	1235|piao1
螵	2512|piao1
嫖	5312|piao2
瓢	1233|piao2
薸	_5_3|piao2,piao1
殍	1334|piao3
瞟	2512|piao3
票	1211|piao4
嘌	1412|piao4
漂	_312|piao1,piao3,piao4
氕	31_3|pie1
撇	4243|pie3,pie1
瞥	4325|pie1
丿	_353|pie3
苤	_513|pie3
𬭯	_143|pie3
拼	4243|pin1
姘	5343|pin1
玭	1115|pin2
贫	3425|pin2
频	2113|pin2
嫔	5344|pin2
𬞟	_521|pin2
颦	2132|pin2
品	1414|pin3
牝	3135|pin4
聘	1225|pin4
乒	32_3|ping1
俜	2425|ping1
涄	_325|ping1
娉	5325|ping1
平	14_2|ping2
评	4514|ping2
坪	_414|ping2
苹	_514|ping2
凭	2435|ping2
泙	_314|ping2
玶	1114|ping2
荓	_543|ping2
枰	_214|ping2
帡	2543|ping2
洴	_343|ping2
屏	5143|ping2,bing3,bing1
瓶	4315|ping2
萍	_5_3|ping2
蚲	2514|ping2
鲆	3514|ping2
钋	_124|po1
坡	_453|po1
泊	_332|bo2,po1
泼	_353|po1
䥽	_153|po1
颇	5313|po1
酦	1253|po1,fa1
婆	_353|po2
鄱	3452|po2
皤	3234|po2
叵	1514|po3
钷	_115|po3
笸	3115|po3
迫	3245|po4,pai3
珀	1132|po4
破	1353|po4
粕	4332|po4
魄	3232|po4
桲	_212|bo2,po5
剖	4122|pou1
抔	4213|pou2
掊	4241|pou3,pou2
裒	4132|pou2
仆	2424|pu2,pu1
扑	4224|pu1
噗	1422|pu1
潽	_343|pu1
匍	3512|pu2
莆	_512|pu2
菩	_541|pu2
脯	2312|pu2,fu3
葡	_535|pu2
蒱	_542|pu2
蒲	_5_3|pu2
酺	1212|pu2
墣	_422|pu2
璞	1122|pu2
镤	_122|pu2
穙	3122|pu2
濮	_324|pu2
朴	_224|pu3,piao2,po1,po4
埔	_412|pu3,bu4
圃	2512|pu3
浦	_312|pu3
普	4322|pu3
溥	_312|pu3
谱	4543|pu3
氆	3143|pu3
镨	_143|pu3
蹼	1422|pu3
铺	_112|pu1,pu4
瀑	_322|pu4,bao4
曝	2222|pu4,bao4
七	1553|qi1
沏	_315|qi1
妻	1553|qi1,qi4
柒	_3_2|qi1
栖	_212|qi1,xi1
桤	_225|qi1
郪	1552|qi1
凄	4115|qi1
萋	_515|qi1
戚	1321|qi1
期	1223|qi1,ji1
欺	1235|qi1
嘁	1413|qi1
漆	_3_2|qi1
蹊	1434|xi1,qi1
亓	1132|qi2
𨙸	1252|qi2
齐	4132|qi2,ji4
祁	4552|qi2
圻	_433|qi2,yin2
芪	_535|qi2
岐	2512|qi2
其	1234|qi2,ji1
奇	13_1|qi2,ji1
歧	2112|qi2
𬨂	1535|qi2
祈	4533|qi2
祇	4535|qi2
俟	2454|si4,qi2
耆	1222|qi2
颀	3313|qi2
脐	2341|qi2
埼	_413|qi2
萁	_512|qi2
䓫	_513|qi2
畦	25_4|qi2
跂	1412|qi2,qi3
崎	2513|qi2
淇	_312|qi2
骐	5512|qi2
骑	5513|qi2
琪	1112|qi2
琦	1113|qi2
棋	_212|qi2
蛴	2541|qi2
祺	4512|qi2
碁	1213|qi2
锜	_113|qi2
愭	4412|qi2
綦	1255|qi2
蜞	2512|qi2
旗	4131|qi2
蕲	_543|qi2
鲯	3512|qi2
鳍	3512|qi2
麒	4112|qi2
乞	31_5|qi3
芑	_551|qi3
屺	2551|qi3
岂	2551|qi3
企	2421|qi3
玘	1151|qi3
杞	_251|qi3
呇	_314|men4,qi3
启	4514|qi3
起	_451|qi3
婍	5313|qi3
绮	5513|qi3
棨	45_2|qi3
綮	4555|qing4,qi3
气	31_5|qi4
讫	4531|qi4
迄	3145|qi4
汔	_331|qi4
弃	4113|qi4
汽	_331|qi4
泣	_341|qi4
契	1113|qi4,xie4
砌	1315|qi4,qie4
葺	_514|qi4
碛	1311|qi4
碶	1311|qi4
槭	_213|qi4
磜	1335|qi4
器	1413|qi4
憩	3145|qi4
掐	4235|qia1
葜	_511|qia1
拤	4221|qia2
洽	_324|qia4
恰	4424|qia4
髂	2544|qia4
千	31_2|qian1
仟	2431|qian1
阡	5231|qian1
圲	_431|qian1
扦	4231|qian1
芊	_531|qian1
迁	3145|qian1
杄	_231|qian1
岍	2511|qian1
佥	2444|qian1
汧	_311|qian1
钎	_131|qian1
牵	1331|qian1
铅	_135|qian1,yan2
悭	4422|qian1
谦	4543|qian1
签	3124|qian1
愆	3345|qian1
鹐	3535|qian1
骞	4455|qian1
搴	4442|qian1
褰	4441|qian1
钤	_124|qian2
前	4323|qian2
虔	2141|qian2
钱	_111|qian2
钳	_112|qian2
掮	4245|qian2
乾	1231|qian2
靬	1211|qian2
墘	_412|qian2
潜	_311|qian2
黔	2524|qian2
肷	2335|qian3
浅	_311|qian3,jian1
遣	2545|qian3
谴	4525|qian3
缱	5525|qian3
欠	3524|qian4
伣	2425|qian4
芡	_535|qian4
茜	_512|qian4,xi1
倩	2411|qian4,qing4
堑	15_4|qian4
𬘬	5511|qian4
椠	15_2|qian4
嵌	2512|qian4,kan4
蒨	_524|qian4
慊	4443|qian4,qie4
歉	4335|qian4
呛	1424|qiang4,qiang1
羌	43_5|qiang1
玱	1124|qiang1
枪	_224|qiang1
戗	2415|qiang1,qiang4
戕	5215|qiang1
腔	2344|qiang1
蜣	2543|qiang1
锖	_111|qiang1
锵	_141|qiang1
镪	_151|qiang1,qiang3
强	5114|qiang2,jiang4,qiang3
墙	_412|qiang2
蔷	_512|qiang2
嫱	5312|qiang2
蔃	_551|qiang2
樯	_212|qiang2
抢	4224|qiang3,qiang1
羟	4354|qiang3
襁	4551|qiang3
炝	4324|qiang4
跄	1424|qiang4
悄	4424|qiao1,qiao3
硗	1315|qiao1
跷	1415|qiao1
锹	_131|qiao1
劁	2422|qiao1
敲	4121|qiao1
橇	_231|qiao1
缲	5514|qiao1,sao1
乔	3132|qiao2
侨	2431|qiao2
荞	_531|qiao2
桥	_231|qiao2
硚	1331|qiao2
谯	4524|qiao2,qiao4
鞒	1231|qiao2
憔	4424|qiao2
樵	_224|qiao2
瞧	2524|qiao2
巧	1215|qiao3
愀	4431|qiao3
俏	2424|qiao4
诮	4524|qiao4
峭	2524|qiao4
窍	4412|qiao4
翘	1554|qiao4,qiao2
撬	4231|qiao4
鞘	1224|qiao4,shao1
茄	_553|qie2,jia1
且	25_1|qie3,ju1
切	1553|qie1,qie4
郄	3452|qie4
妾	4153|qie4
怯	44_4|qie4
窃	4415|qie4
挈	1142|qie4
惬	4415|qie4
锲	_111|qie4
箧	3115|qie4
钦	_135|qin1
侵	2451|qin1
亲	41_2|qin1,qing4
衾	2441|qin1
骎	5551|qin1
嵚	25_1|qin1
芹	_533|qin2
芩	_524|qin2
秦	1131|qin2
琴	1124|qin2
禽	2441|qin2
勤	1253|qin2
嗪	1411|qin2
溱	_311|qin2,zhen1
慬	4412|qin2
擒	4224|qin2
噙	1424|qin2
檎	_224|qin2
锓	_151|qin3
寝	4441|qin3
吣	1445|qin4
沁	_345|qin4
揿	42_1|qin4
青	1123|qing1
轻	1554|qing1
氢	3154|qing1
倾	2415|qing1
卿	3551|qing1
圊	2511|qing1
清	_311|qing1
蜻	2511|qing1
鲭	3511|qing1,zheng1
勍	4153|qing2
情	4411|qing2
晴	2211|qing2
氰	3111|qing2
檠	_5_2|qing2
擎	_542|qing2
黥	2541|qing2
苘	_525|qing3
顷	1513|qing3
请	4511|qing3
庼	4115|qing3
庆	4113|qing4
碃	1311|qing4
箐	3111|qing4
磬	1213|qing4
罄	1231|qing4
邛	1252|qiong2
穷	4453|qiong2
茕	_5_5|qiong2
穹	4451|qiong2
䓖	_544|qiong2
筇	3112|qiong2
琼	1141|qiong2
蛩	1225|qiong2
跫	1214|qiong2
銎	12_1|qiong2
丘	32_1|qiu1
邱	3252|qiu1
秋	3143|qiu1
蚯	2532|qiu1
萩	_531|qiu1
楸	_231|qiu1
鹙	3135|qiu1
鳅	3531|qiu1
鞧	1243|qiu1
囚	2524|qiu2
犰	3535|qiu2
求	12_4|qiu2
虬	25_5|qiu2
泅	_325|qiu2
俅	2412|qiu2
訄	3541|qiu2
酋	4312|qiu2
逑	1245|qiu2
球	1112|qiu2
赇	2512|qiu2
𨱇	_112|qiu2
遒	4345|qiu2
巯	5441|qiu2
裘	1241|qiu2
璆	1154|qiu2
蝤	2543|qiu2,you2
鼽	3235|qiu2
糗	4332|qiu3
区	1534|qu1,ou1
曲	25_1|qu1,qu3
岖	2515|qu1
诎	4552|qu1
驱	5515|qu1
坥	_425|qu1
岨	2525|ju1,qu1
屈	5152|qu1
㭕	_2_4|qu1
𪨰	2525|qu1
胠	23_4|qu1
祛	45_4|qu1
袪	45_4|qu1
䓛	_551|qu1
蛆	2525|qu1
躯	3215|qu1
趋	_435|qu1
蛐	2525|qu1
麹	1135|qu1
黢	2554|qu1
劬	3553|qu2
朐	2335|qu2
鸲	3535|qu2
渠	_3_2|qu2
蕖	_5_3|qu2
磲	13_3|qu2
璩	1121|qu2
瞿	2524|qu2
鼩	3235|qu2
蘧	_521|qu2
灈	_325|qu2
氍	2531|qu2
癯	4125|qu2
衢	3325|qu2
蠼	2525|qu2,jue2
取	1254|qu3
竘	4135|qu3
娶	1253|qu3
龋	2132|qu3
去	_454|qu4
阒	4225|qu4
趣	_412|qu4
觑	2125|qu1,qu4
悛	4454|quan1
圈	2543|quan1,juan1,juan4
棬	_243|quan1
𨟠	2552|quan1
权	_254|quan2
全	2411|quan2
佺	2424|quan2
诠	4524|quan2
荃	_524|quan2
泉	32_3|quan2
辁	1524|quan2
拳	4342|quan2
铨	_124|quan2
痊	4124|quan2
婘	5343|quan2
筌	3124|quan2
瑔	1132|quan2
蜷	2543|quan2
醛	12_5|quan2
鳈	3532|quan2
鬈	1243|quan2
颧	_513|quan2
犬	13_4|quan3
畎	2513|quan3
绻	5543|quan3
劝	5453|quan4
券	4353|quan4,xuan4
炔	4351|que1,gui4
缺	3151|que1
阙	4243|que4,que1
瘸	4125|que2
却	_452|que4
埆	_435|que4
𬒈	4413|que4
悫	1245|que4
雀	2324|que4,qiao1,qiao3
确	1335|que4
阕	4254|que4
鹊	1235|que4
碏	1312|que4
榷	_245|que4
囷	2531|qun1
逡	5445|qun1
裙	4551|qun2
群	5143|qun2
蚺	2525|ran2
然	3544|ran2
髯	1225|ran2
燃	4335|ran2
冉	25_1|ran3
苒	_525|ran3
染	_3_2|ran3
䎃	2554|ran3
儴	2441|rang2
蘘	_541|rang2
瀼	_341|rang2,rang4
禳	4541|rang2
穰	3141|rang2
瓤	4133|rang2
壤	_441|rang3
攘	4241|rang3
嚷	1441|rang3,rang1
让	4521|rang4
荛	_515|rao2
饶	3515|rao2
娆	5315|rao2,rao3
桡	_215|rao2
扰	4213|rao3
绕	5515|rao4
惹	_545|re3
热	4244|re4
人	2453|ren2
壬	31_1|ren2
仁	2411|ren2
忍	5345|ren3
荏	_524|ren3
稔	3124|ren3
刃	53_4|ren4
认	4524|ren4
仞	2453|ren4
讱	4553|ren4
任	2431|ren4,ren2
纫	5553|ren4
韧	1153|ren4
轫	1553|ren4
饪	3531|ren4
妊	5331|ren4
纴	5531|ren4
衽	4531|ren4
葚	_512|shen4,ren4
扔	4253|reng1
仍	2453|reng2
日	2253|ri4
驲	5522|ri4
戎	1513|rong2
茸	_512|rong2
荣	_5_2|rong2
狨	3515|rong2
绒	5515|rong2
容	4434|rong2
嵘	25_5|rong2
蓉	_544|rong2
溶	_344|rong2
瑢	1144|rong2
榕	_244|rong2
熔	4344|rong2
蝾	25_5|rong2
镕	_144|rong2
融	_125|rong2
冗	4535|rong3
柔	54_2|rou2
揉	4254|rou2
𫐓	1554|rou2
糅	4354|rou2
蹂	1454|rou2
鞣	1254|rou2
肉	2524|rou4
如	5314|ru2
茹	_553|ru2
铷	_153|ru2
儒	2414|ru2
薷	_514|ru2
嚅	1414|ru2
濡	_314|ru2
孺	5214|ru2
嬬	5314|ru2
襦	4514|ru2
颥	1413|ru2
蠕	2514|ru2
汝	_353|ru3
乳	34_5|ru3
辱	1312|ru3
入	3453|ru4
洳	_353|ru4
蓐	_513|ru4
溽	_313|ru4
缛	5513|ru4
褥	4513|ru4
堧	_413|ruan2
阮	5211|ruan3
软	1535|ruan3
朊	2311|ruan3
媆	5313|ruan3,nen4
瓀	1114|ruan3
蕤	_513|rui2
蕊	_545|rui3
芮	_525|rui4
汭	_325|rui4
枘	_225|rui4
蚋	2525|rui4
锐	_143|rui4
瑞	1125|rui4
睿	2134|rui4
叡	2154|rui4
闰	4211|run4
润	_342|run4
若	_513|ruo4,re3
鄀	_552|ruo4
偌	24_5|ruo4
弱	5151|ruo4
婼	53_5|ruo4,chuo4
蒻	_551|ruo4
箬	31_5|ruo4
爇	_5_4|ruo4
仨	2411|sa1
挲	_342|suo1,sa5,sha5
撒	4212|sa3,sa1
洒	_312|sa3
靸	1235|sa3
潵	_312|sa3
卅	13_2|sa4
飒	4135|sa4
脎	2334|sa4
萨	_552|sa4
腮	2325|sai1
塞	44_4|sai1,sai4,se4
噻	1444|sai1
鳃	3525|sai1
赛	4425|sai4
三	11_1|san1
叁	5411|san1
毵	5431|san1
伞	2443|san3
糁	4354|san3,shen1
馓	3512|san3
散	1231|san4,san3
桑	54_2|sang1
搡	4254|sang3
嗓	1454|sang3
磉	1354|sang3
颡	5413|sang3
丧	12_4|sang4,sang1
搔	4254|sao1
溞	_354|sao1
骚	5554|sao1
缫	5555|sao1
臊	2314|sao4,sao1
扫	4251|sao3,sao4
嫂	5332|sao3
埽	_451|sao4
瘙	4154|sao4
色	3552|se4,shai3
洓	_312|qi4
涩	_353|se4
啬	1225|se4
铯	_135|se4
瑟	1145|se4
穑	3112|se4
璱	1111|se4
森	_2_2|sen1
僧	2443|seng1
杀	34_2|sha1
沙	_323|sha1,sha4
纱	5523|sha1
刹	3422|cha4,sha1
砂	1323|sha1
莎	_5_3|sha1,suo1
铩	_134|sha1
痧	41_3|sha1
煞	3544|sha4,sha1
裟	_341|sha1
鲨	_335|sha1
啥	1424|sha2
傻	2432|sha3
唼	1441|sha4
厦	1313|sha4,xia4
歃	3135|sha4
霎	1441|sha4
筛	3123|shai1
酾	12_1|shi1,shai1
晒	2212|shai4
山	25_2|shan1
芟	_535|shan1
杉	_233|shan1,sha1
删	3522|shan1
苫	_521|shan1,shan4
钐	_133|shan1,shan4
衫	4533|shan1
姗	5335|shan1
珊	1135|shan1
埏	_432|yan2,shan1
舢	3325|shan1
跚	1435|shan1
